Report_ID,Sentence_Index,AP_ID,AP_Text,Content_Context_Whole_Report_Bert,Content_Context_Whole_Report_GPT,AP_Labels_with_Parent_Filter,Augmented,Augmentation_ID
CVE-2016-4305,1,1,A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service,"A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to exploit a denial of service by triggering an access violation in the kernel driver, potentially crashing the system.","<CONTENT> A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to exploit a denial of service by triggering an access violation in the kernel driver, potentially crashing the system.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,1
CVE-2016-4305,1,1,A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service,"A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service [SEP] A flaw in Kaspersky Internet Security's KLIF driver allows an attacker to create a native API call that can cause the kernel driver to crash, resulting in a local denial-of-service condition.","<CONTENT> A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service <CONTEXT> A flaw in Kaspersky Internet Security's KLIF driver allows an attacker to create a native API call that can cause the kernel driver to crash, resulting in a local denial-of-service condition.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,2
CVE-2017-2320,0,5,targeted information disclosure,"targeted information disclosure [SEP] A previously unpatched flaw in Juniper Networks' NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, could enable an unauthorized attacker to disrupt system services, steal sensitive information, manipulate NorthStar components, and even shut down managed systems.","<CONTENT> targeted information disclosure <CONTEXT> A previously unpatched flaw in Juniper Networks' NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, could enable an unauthorized attacker to disrupt system services, steal sensitive information, manipulate NorthStar components, and even shut down managed systems.","['T1595', 'T1016', 'T1049', 'T1007', 'T1069', 'T1592.002', 'T1529', 'T1120', 'T1033', 'T1135', 'T1489', 'T1588.002', 'T1590', 'T1095', 'T1592', 'T1102', 'T1090.003', 'T1082', 'T1518', 'T1018', 'T1518.001', 'T1083', 'T1046']",True,2
CVE-2017-2320,0,5,targeted information disclosure,"targeted information disclosure [SEP] A previously unknown flaw in Juniper's NorthStar Controller Application, prior to version 2.1.0 with Service Pack 1, could be exploited by an unauthorized attacker to disrupt services, access sensitive information, manipulate system components, and even shut down managed systems.","<CONTENT> targeted information disclosure <CONTEXT> A previously unknown flaw in Juniper's NorthStar Controller Application, prior to version 2.1.0 with Service Pack 1, could be exploited by an unauthorized attacker to disrupt services, access sensitive information, manipulate system components, and even shut down managed systems.","['T1595', 'T1016', 'T1049', 'T1007', 'T1069', 'T1592.002', 'T1529', 'T1120', 'T1033', 'T1135', 'T1489', 'T1588.002', 'T1590', 'T1095', 'T1592', 'T1102', 'T1090.003', 'T1082', 'T1518', 'T1018', 'T1518.001', 'T1083', 'T1046']",True,3
CVE-2017-2320,0,5,targeted information disclosure,"targeted information disclosure [SEP] A previously unknown flaw in Juniper's NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, enables an unauthenticated attacker to disrupt services, steal sensitive information, alter system components, and even shut down managed systems.","<CONTENT> targeted information disclosure <CONTEXT> A previously unknown flaw in Juniper's NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, enables an unauthenticated attacker to disrupt services, steal sensitive information, alter system components, and even shut down managed systems.","['T1595', 'T1016', 'T1049', 'T1007', 'T1069', 'T1592.002', 'T1529', 'T1120', 'T1033', 'T1135', 'T1489', 'T1588.002', 'T1590', 'T1095', 'T1592', 'T1102', 'T1090.003', 'T1082', 'T1518', 'T1018', 'T1518.001', 'T1083', 'T1046']",True,4
CVE-2017-2320,0,8,NorthStar interacts with using read-only or read-write credentials,"NorthStar interacts with using read-only or read-write credentials [SEP] A vulnerability in Juniper Networks NorthStar Controller Application prior to version 2.1.0 Service Pack 1 may allow an unauthenticated, unprivileged, network-based attacker to cause various denials of services leading to targeted information disclosure, modification of any component of the NorthStar system, including managed systems, and full denial of services to any systems under management which NorthStar interacts with using read-only or read-write credentials.","<CONTENT> NorthStar interacts with using read-only or read-write credentials <CONTEXT> A vulnerability in Juniper Networks NorthStar Controller Application prior to version 2.1.0 Service Pack 1 may allow an unauthenticated, unprivileged, network-based attacker to cause various denials of services leading to targeted information disclosure, modification of any component of the NorthStar system, including managed systems, and full denial of services to any systems under management which NorthStar interacts with using read-only or read-write credentials.","['T1595', 'T1016', 'T1049', 'T1007', 'T1069', 'T1592.002', 'T1529', 'T1120', 'T1033', 'T1135', 'T1489', 'T1588.002', 'T1590', 'T1095', 'T1592', 'T1102', 'T1090.003', 'T1082', 'T1518', 'T1018', 'T1518.001', 'T1083', 'T1046']",False,-
CVE-2017-2320,0,8,NorthStar interacts with using read-only or read-write credentials,"NorthStar interacts with using read-only or read-write credentials [SEP] A previously unknown flaw in Juniper's NorthStar Controller Application before version 2.1.0 with Service Pack 1 could be exploited by an unauthorized network attacker to disrupt services, gain unauthorized access to sensitive information, manipulate system components, and even shut down managed systems.","<CONTENT> NorthStar interacts with using read-only or read-write credentials <CONTEXT> A previously unknown flaw in Juniper's NorthStar Controller Application before version 2.1.0 with Service Pack 1 could be exploited by an unauthorized network attacker to disrupt services, gain unauthorized access to sensitive information, manipulate system components, and even shut down managed systems.","['T1595', 'T1016', 'T1049', 'T1007', 'T1069', 'T1592.002', 'T1529', 'T1120', 'T1033', 'T1135', 'T1489', 'T1588.002', 'T1590', 'T1095', 'T1592', 'T1102', 'T1090.003', 'T1082', 'T1518', 'T1018', 'T1518.001', 'T1083', 'T1046']",True,0
CVE-2017-2320,0,8,NorthStar interacts with using read-only or read-write credentials,"NorthStar interacts with using read-only or read-write credentials [SEP] A previously unpatched flaw in Juniper Networks' NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, could be exploited by an unauthenticated attacker to disrupt system services, potentially leading to sensitive information exposure, unauthorized system modifications, and complete system outages.","<CONTENT> NorthStar interacts with using read-only or read-write credentials <CONTEXT> A previously unpatched flaw in Juniper Networks' NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, could be exploited by an unauthenticated attacker to disrupt system services, potentially leading to sensitive information exposure, unauthorized system modifications, and complete system outages.","['T1595', 'T1016', 'T1049', 'T1007', 'T1069', 'T1592.002', 'T1529', 'T1120', 'T1033', 'T1135', 'T1489', 'T1588.002', 'T1590', 'T1095', 'T1592', 'T1102', 'T1090.003', 'T1082', 'T1518', 'T1018', 'T1518.001', 'T1083', 'T1046']",True,1
CVE-2017-2320,0,8,NorthStar interacts with using read-only or read-write credentials,"NorthStar interacts with using read-only or read-write credentials [SEP] A previously unpatched flaw in Juniper Networks' NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, could enable an unauthorized attacker to disrupt system services, steal sensitive information, manipulate NorthStar components, and even shut down managed systems.","<CONTENT> NorthStar interacts with using read-only or read-write credentials <CONTEXT> A previously unpatched flaw in Juniper Networks' NorthStar Controller Application, prior to version 2.1.0 Service Pack 1, could enable an unauthorized attacker to disrupt system services, steal sensitive information, manipulate NorthStar components, and even shut down managed systems.","['T1595', 'T1016', 'T1049', 'T1007', 'T1069', 'T1592.002', 'T1529', 'T1120', 'T1033', 'T1135', 'T1489', 'T1588.002', 'T1590', 'T1095', 'T1592', 'T1102', 'T1090.003', 'T1082', 'T1518', 'T1018', 'T1518.001', 'T1083', 'T1046']",True,2
CVE-2017-2361,2,2,"the "" Help Viewer "" component which allows XSS attacks via a crafted web site","the "" Help Viewer "" component which allows XSS attacks via a crafted web site [SEP] An issue was discovered in certain Apple products. macOS before 10.12.3 is affected. The issue involves the ""Help Viewer"" component, which allows XSS attacks via a crafted web site.","<CONTENT> the "" Help Viewer "" component which allows XSS attacks via a crafted web site <CONTEXT> An issue was discovered in certain Apple products. macOS before 10.12.3 is affected. The issue involves the ""Help Viewer"" component, which allows XSS attacks via a crafted web site.","['T1090.003', 'T1566.002', 'T1102.002', 'T1059.007', 'T1592', 'T1071.001', 'T1102', 'T1518', 'T1588.002', 'T1203', 'T1204.001', 'T1189']",False,-
CVE-2017-2361,2,3,crafted web site,"crafted web site [SEP] An issue was discovered in certain Apple products. macOS before 10.12.3 is affected. The issue involves the ""Help Viewer"" component, which allows XSS attacks via a crafted web site.","<CONTENT> crafted web site <CONTEXT> An issue was discovered in certain Apple products. macOS before 10.12.3 is affected. The issue involves the ""Help Viewer"" component, which allows XSS attacks via a crafted web site.","['T1090.003', 'T1566.002', 'T1102.002', 'T1059.007', 'T1592', 'T1071.001', 'T1102', 'T1518', 'T1588.002', 'T1203', 'T1204.001', 'T1189']",False,-
CVE-2017-2393,3,0,It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site,"It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site [SEP] An issue was discovered in certain Apple products. iOS before 10.3 is affected. The issue involves the ""Safari Reader"" component. It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site.","<CONTENT> It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site <CONTEXT> An issue was discovered in certain Apple products. iOS before 10.3 is affected. The issue involves the ""Safari Reader"" component. It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site.","['T1218.005', 'T1566.002', 'T1203', 'T1102.002', 'T1218.011', 'T1059.007', 'T1592', 'T1071.001', 'T1102', 'T1555.003', 'T1217', 'T1204.001', 'T1189']",False,-
CVE-2017-2393,3,1,remote attackers conduct Universal XSS (UXSS) attacks via a crafted web site,"remote attackers conduct Universal XSS (UXSS) attacks via a crafted web site [SEP] An issue was discovered in certain Apple products. iOS before 10.3 is affected. The issue involves the ""Safari Reader"" component. It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site.","<CONTENT> remote attackers conduct Universal XSS (UXSS) attacks via a crafted web site <CONTEXT> An issue was discovered in certain Apple products. iOS before 10.3 is affected. The issue involves the ""Safari Reader"" component. It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site.","['T1218.005', 'T1566.002', 'T1203', 'T1102.002', 'T1218.011', 'T1059.007', 'T1592', 'T1071.001', 'T1102', 'T1555.003', 'T1217', 'T1204.001', 'T1189']",False,-
CVE-2017-2393,3,2,crafted web site,"crafted web site [SEP] An issue was discovered in certain Apple products. iOS before 10.3 is affected. The issue involves the ""Safari Reader"" component. It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site.","<CONTENT> crafted web site <CONTEXT> An issue was discovered in certain Apple products. iOS before 10.3 is affected. The issue involves the ""Safari Reader"" component. It allows remote attackers to conduct Universal XSS (UXSS) attacks via a crafted web site.","['T1218.005', 'T1566.002', 'T1218.011', 'T1592', 'T1102', 'T1217', 'T1204.001', 'T1189']",False,-
CVE-2019-3959,0,4,crafted link,crafted link [SEP] Cross-site request forgery in WallacePOS 1.4.3 allows a remote attacker to perform sensitive application actions by tricking legitimate users into clicking a crafted link.,<CONTENT> crafted link <CONTEXT> Cross-site request forgery in WallacePOS 1.4.3 allows a remote attacker to perform sensitive application actions by tricking legitimate users into clicking a crafted link.,"['T1090.003', 'T1566.002', 'T1102.002', 'T1059.007', 'T1071.001', 'T1102', 'T1518', 'T1036', 'T1588.002', 'T1528', 'T1539', 'T1203', 'T1204.002', 'T1566', 'T1204.001', 'T1189']",False,-
CVE-2019-4029,0,0,IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting,IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting [SEP] IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,<CONTENT> IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting <CONTEXT> IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,"['T1566.002', 'T1059.007', 'T1592', 'T1518', 'T1588.002', 'T1203', 'T1204.001', 'T1189']",False,-
CVE-2019-4029,1,0,This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session,This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session [SEP] IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,<CONTENT> This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session <CONTEXT> IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,"['T1595', 'T1566.002', 'T1218.005', 'T1102.002', 'T1555.003', 'T1189', 'T1204.001', 'T1010', 'T1056.001', 'T1115', 'T1588.002', 'T1204.002', 'T1566', 'T1588.003', 'T1218.011', 'T1592', 'T1102', 'T1132.001', 'T1036', 'T1059', 'T1105', 'T1217', 'T1082', 'T1059.007', 'T1071.001', 'T1518', 'T1518.001', 'T1203', 'T1113']",False,-
CVE-2019-4029,1,1,users embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session,users embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session [SEP] IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,<CONTENT> users embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session <CONTEXT> IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,"['T1595', 'T1566.002', 'T1218.005', 'T1102.002', 'T1555.003', 'T1189', 'T1204.001', 'T1010', 'T1056.001', 'T1115', 'T1588.002', 'T1204.002', 'T1566', 'T1588.003', 'T1218.011', 'T1592', 'T1102', 'T1132.001', 'T1036', 'T1059', 'T1105', 'T1217', 'T1082', 'T1059.007', 'T1071.001', 'T1518', 'T1518.001', 'T1203', 'T1113']",False,-
CVE-2019-4029,1,2,thus altering the intended functionality potentially leading to credentials disclosure within a trusted session,thus altering the intended functionality potentially leading to credentials disclosure within a trusted session [SEP] IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,<CONTENT> thus altering the intended functionality potentially leading to credentials disclosure within a trusted session <CONTEXT> IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,"['T1595', 'T1566.002', 'T1218.005', 'T1102.002', 'T1555.003', 'T1204.001', 'T1010', 'T1056.001', 'T1115', 'T1588.002', 'T1204.002', 'T1566', 'T1588.003', 'T1218.011', 'T1592', 'T1102', 'T1132.001', 'T1036', 'T1059', 'T1105', 'T1082', 'T1059.007', 'T1071.001', 'T1518', 'T1518.001', 'T1217', 'T1113']",False,-
CVE-2019-4029,1,4,potentially leading to credentials disclosure within a trusted session,potentially leading to credentials disclosure within a trusted session [SEP] IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,<CONTENT> potentially leading to credentials disclosure within a trusted session <CONTEXT> IBM Sterling B2B Integrator 5.2.0.1 through 6.0.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-force ID: 155907.,"['T1595', 'T1566.002', 'T1218.005', 'T1102.002', 'T1555.003', 'T1204.001', 'T1010', 'T1056.001', 'T1115', 'T1588.002', 'T1204.002', 'T1566', 'T1588.003', 'T1218.011', 'T1592', 'T1102', 'T1132.001', 'T1036', 'T1059', 'T1105', 'T1082', 'T1059.007', 'T1071.001', 'T1518', 'T1518.001', 'T1217', 'T1113']",False,-
CVE-2019-3978,0,0,"RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291","RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291 [SEP] RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","<CONTENT> RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291 <CONTEXT> RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","['T1071.004', 'T1518', 'T1102', 'T1588.002', 'T1059', 'T1090.003']",False,-
CVE-2019-3978,0,1,remote unauthenticated attackers trigger DNS queries via port 8291,"remote unauthenticated attackers trigger DNS queries via port 8291 [SEP] RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","<CONTENT> remote unauthenticated attackers trigger DNS queries via port 8291 <CONTEXT> RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","['T1071.004', 'T1518', 'T1102', 'T1588.002', 'T1059', 'T1090.003']",False,-
CVE-2019-3978,0,2,DNS queries,"DNS queries [SEP] RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","<CONTENT> DNS queries <CONTEXT> RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","['T1071.004', 'T1518', 'T1102', 'T1588.002', 'T1090.003']",False,-
CVE-2019-3978,1,0,The queries sent from the router to a server of the attacker's choice,"The queries sent from the router to a server of the attacker's choice [SEP] RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","<CONTENT> The queries sent from the router to a server of the attacker's choice <CONTEXT> RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","['T1071.004', 'T1518', 'T1102', 'T1588.002', 'T1059', 'T1090.003']",False,-
CVE-2019-3978,2,0,The DNS responses cached by the router potentially resulting in cache poisoning,"The DNS responses cached by the router potentially resulting in cache poisoning [SEP] RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","<CONTENT> The DNS responses cached by the router potentially resulting in cache poisoning <CONTEXT> RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","['T1071.004', 'T1518', 'T1102', 'T1588.002', 'T1059', 'T1090.003']",False,-
CVE-2019-3978,2,1,potentially resulting in cache poisoning,"potentially resulting in cache poisoning [SEP] RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","<CONTENT> potentially resulting in cache poisoning <CONTEXT> RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below allow remote unauthenticated attackers to trigger DNS queries via port 8291. The queries are sent from the router to a server of the attacker's choice. The DNS responses are cached by the router, potentially resulting in cache poisoning","['T1071.004', 'T1518', 'T1102', 'T1588.002', 'T1059', 'T1090.003']",False,-
CVE-2019-4011,0,0,IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting,IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting [SEP] IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 155885.,<CONTENT> IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting <CONTEXT> IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 155885.,"['T1566.002', 'T1218.011', 'T1059.007', 'T1592', 'T1518', 'T1588.002', 'T1203', 'T1204.001', 'T1189']",False,-
CVE-2019-4011,1,0,This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session,This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session [SEP] IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 155885.,<CONTENT> This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session <CONTEXT> IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 155885.,"['T1595', 'T1566.002', 'T1218.005', 'T1102.002', 'T1588.004', 'T1555.003', 'T1189', 'T1204.001', 'T1056.001', 'T1588.002', 'T1204.002', 'T1566', 'T1588.003', 'T1218.011', 'T1592', 'T1102', 'T1132.001', 'T1059', 'T1217', 'T1082', 'T1059.007', 'T1071.001', 'T1518', 'T1518.001', 'T1203', 'T1113']",False,-
CVE-2019-4011,1,1,users embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session,users embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session [SEP] IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 155885.,<CONTENT> users embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session <CONTEXT> IBM BigFix Platform 9.2 and 9.5 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 155885.,"['T1595', 'T1566.002', 'T1218.005', 'T1102.002', 'T1588.004', 'T1555.003', 'T1189', 'T1204.001', 'T1056.001', 'T1588.002', 'T1204.002', 'T1566', 'T1588.003', 'T1218.011', 'T1592', 'T1102', 'T1132.001', 'T1059', 'T1217', 'T1082', 'T1059.007', 'T1071.001', 'T1518', 'T1518.001', 'T1203', 'T1113']",False,-
